10.9	140	-17.1
47	147.3	-33.2
99.1	144.1	-26.6
25.7	171.8	-59.5
45.7	144	-26.1
18.5	200.8	-68.4
55.6	247.1	-68.3
18.8	200.7	-68.4
55.1	145.9	-30.1
19.1	166.2	-55.6
9.6	140.4	-17.4
67	146.3	-30.4
19.7	200.8	-68.1
15.3	202.1	-68.3
118.6	146.9	-31
120.6	281.9	-54.8
16.2	168.6	-56.6
57.8	144.5	-25.8
117.9	148	-32.7
9.8	143.4	-23.1
153.3	149.9	-35.7
42.1	214.2	-68.9
16.6	152.2	-39
18.4	203.2	-67.7
53.3	142.1	-19.8
75.8	145.4	-26.8
133.6	147.6	-31.1
122.4	146.1	-28.1
25.7	179.8	-61.7
19.4	210.7	-68.5
145	149.8	-34.9
128.5	146.4	-28.7
72.9	145.5	-26.6
65.7	144.1	-23.7
6.8	144.9	-25.2
22.8	180.7	-61.7
16.9	168.6	-55.3
42.9	146.1	-27.2
106.2	148.5	-31.7
86.1	150.2	-34.5
20.4	168.9	-55.1
53.9	198.2	-66.3
53.2	254.8	-65.5
52	149.2	-32.5
63.7	229.1	-68.4
35.5	149.5	-32.5
36.4	145.7	-25.3
99.9	144.8	-23.3
19.2	169.5	-54.8
69.9	146.2	-26.2
26	230.6	-68
20.2	172.7	-56.8
9.4	144.1	-21.6
87.2	167.2	-52.7
29.2	239.3	-67.1
10.1	145.1	-23
137.1	147	-26.5
14.8	148.3	-29
63.6	151.2	-33.9
9.9	143.8	-20
132.6	150.1	-31.9
10.1	146.2	-24.7
78	151.8	-34.7
23.2	248.7	-65.6
10.2	143.1	-18.3
17.1	148.4	-28.4
59.4	146.9	-25.6
62.7	184	-60.8
15.1	148.2	-28
18.3	182	-59.7
34.7	144.8	-20.9
18.8	178.7	-58.2
50.1	151.7	-33.1
10.7	150.9	-31.7
14.2	144.3	-19.5
72.8	147.2	-25.2
3.6	135.9	-0.6
52.1	233.6	-66.4
4.5	282.8	-51.4
33.1	172.2	-53.7
58	168.5	-51
18.5	179	-57.4
45.2	150.2	-29.3
43.7	219.9	-66.1
14.4	149.1	-27.2
10.7	144	-17.5
15	181.4	-58.2
119.5	150.2	-28.7
0.1	237.1	-65.7
15.1	170.1	-51.4
16.7	182.1	-58.2
10.5	145	-19.1
11.2	155.5	-36.6
16.3	178.8	-56.6
15.9	180.1	-57.1
17.8	182	-57.9
12.6	171.3	-51.7
77.3	166	-47.5
3.4	136.5	-0.3
14.4	172.1	-51.9
50.5	144.9	-17.6
61.3	148.8	-24.8
60.4	149.3	-25.6
9.1	146.4	-20.4
53.3	149.2	-25.3
15.2	170.9	-50.7
73.6	148.8	-24.7
16.9	223.9	-65.2
89.7	148.5	-24.1
87.7	159.3	-39.5
56.2	147.8	-22.1
75.5	199.2	-62.1
17.1	182.5	-56.6
60.8	152.3	-29.2
14.5	226.9	-64.7
19	173.7	-51.7
26.1	173.5	-51.4
64.5	149.4	-24.4
10	147.1	-19.8
13.1	169.6	-48.1
66.1	152.6	-29
59	249.6	-62.4
72.3	167.3	-46
67.5	229.8	-64.1
42.2	229	-64.1
48.7	198.6	-61
14	171.7	-49.3
16.3	183.8	-56.1
13.5	177.1	-52.7
113.2	155.9	-33.1
61.6	228.6	-64
42.8	185.1	-56.3
12.6	170	-47.2
103.1	154.3	-30.1
63.6	222.3	-63.5
18.8	176.1	-51.2
68.1	233.8	-63.3
72.6	168.6	-45.2
69.1	228.2	-63.1
90.6	169	-45.4
85.9	169.1	-45.3
27.8	202.8	-60.5
18.2	188.3	-56.3
102.3	209.2	-61.5
20	240	-62.3
122.3	151.4	-23.6
90.7	169.4	-44.9
108.9	171.3	-46.3
96.9	169.8	-45.1
5.4	271.8	-54.3
67.8	240.7	-61.7
19.1	179.1	-50.9
57.2	292.4	-40
37.8	130.7	14.8
164.8	151.8	-23
89.5	169.5	-43.7
6.4	156.3	-29.2
34.2	174	-47
49.6	210.7	-60.4
27.8	201.2	-58.6
34.7	143.7	-8.6
26.8	148.1	-16.2
44	210.4	-60.3
18.3	197.5	-57.4
37.8	154.5	-25.6
16.3	212.1	-60.1
13.4	204.7	-58.8
67.5	173.2	-45.1
40.8	207.1	-59.1
33.7	145.4	-10.6
31.6	199.2	-57.3
19.4	147	-13.2
20.2	218.5	-60.4
20.6	257.4	-57.6
32.9	199.6	-56.7
37.4	147.9	-13.9
64.2	284.8	-45.3
58	232.3	-60.3
18.3	197.3	-55.8
56.3	229.4	-60.2
35.2	213.1	-58.8
31	182.6	-49.2
8.5	248.1	-58.5
16.3	208.8	-57.8
10.7	268.2	-53.4
21.1	208.8	-57.8
19.8	212.1	-58.2
12.6	232.9	-59.5
44.5	190.7	-52.3
64.8	193.1	-52.9
66.4	216.3	-58.3
27.9	186.3	-49.9
15.3	273.3	-50.8
19.9	218.6	-58.3
18.4	217.6	-58.1
28.5	211.5	-57.2
21.1	183.7	-48.1
27.6	186.1	-49.2
76.6	151.8	-16.8
60	274.5	-49.8
60.9	197.6	-53.4
24.8	216	-57.4
78.8	181.6	-46.2
76.3	150.2	-13.7
23	237.3	-58
11.3	177.5	-43.3
8.6	247.5	-57
76.3	150.3	-13.6
15.7	222.4	-57.5
3.7	283.4	-44.6
17	219.2	-57.2
17.9	215.5	-56.7
76.3	150.5	-13.4
18.3	207.6	-55.2
76.3	150.1	-12.8
76.3	150.1	-12.8
76.3	150.5	-13.3
19.8	261.5	-53.9
76.3	150.5	-13.3
76.3	150.5	-13.2
23.6	231.5	-57.6
76.3	150.5	-13.2
17.3	208.2	-55.2
76.3	150.5	-13.2
20	219.7	-56.9
76.3	150.6	-13.2
76.3	150.6	-13.3
76.3	150.6	-13.3
92.4	180.4	-44.3
76.3	150.7	-13.4
4.1	265.3	-52.7
30.7	150.7	-13.3
76.3	150.7	-13.3
34.2	129.2	19.2
19.1	220.5	-56.9
76.3	150.8	-13.3
5.5	166.3	-32.7
49.1	207.2	-54.8
61.5	182.3	-45.8
18.4	240	-57
76.3	150.9	-13.2
26	202.2	-53.2
16.9	240.2	-56.7
16.9	240	-56.7
34.7	196.3	-51.1
17.7	211.9	-55.1
21.9	209.3	-54.4
14.6	238.8	-56.5
17.7	212.3	-54.8
17.7	212	-54.7
37.7	186.4	-46.2
16.9	239.7	-56.3
16.9	238.6	-56.3
16.9	238.6	-56.3
22.6	204	-52.8
20.7	265.5	-51.6
17.7	212.2	-54.4
17.7	212.2	-54.3
29.4	136.4	9.9
31.5	133.9	13.4
19.3	212.2	-54
16.9	239.9	-55.7
13.3	193.5	-48.5
14.6	231.2	-55.8
21.9	206.2	-52.6
13.9	229.1	-55.7
22.2	236.4	-55.6
18.1	207	-52.5
22.7	203.2	-51.5
18.8	215.9	-54.2
16.9	235.8	-55.3
21.9	233.6	-55.2
50.2	221.4	-54.5
22	227.7	-54.9
11.6	263.6	-51.2
57.1	218.8	-54.1
18.7	229.6	-54.9
76.7	277.7	-45.9
26.2	212	-52.9
26.1	136.9	10
38.8	207.3	-51.8
8.7	261.3	-51.5
24.7	201.6	-50
11.3	238	-54.6
21.2	213.3	-52.8
23.7	210.2	-52.1
11.6	229.4	-54.5
17.1	219	-53.3
16.9	236.4	-54.3
16.9	236.4	-54.3
14.2	213.2	-52.3
16.9	236.7	-54.1
16.9	235.9	-54.1
23.1	250.9	-52.9
16.9	236.5	-54
16.9	237.7	-54
16.9	235.5	-54
16.9	236.8	-53.9
16.9	236.3	-53.9
16.9	237.2	-53.9
11.3	218.5	-52.7
98.7	287.9	-39.5
16.9	236.7	-53.6
20	216.2	-52.1
11.2	251	-52.5
16.9	237	-53.6
16.1	221.5	-52.8
41.6	215.3	-51.8
18.4	215.8	-51.8
11.8	229.8	-53.3
5	209.7	-50.6
24.8	211.7	-51
20	135.6	12.8
23.8	138.5	9.1
16.9	237	-53.3
21.6	209.6	-50.4
17.8	252.9	-51.9
17.8	240.1	-53.1
17.7	215.7	-51.5
19.7	214.4	-51.2
60	292.2	-36.2
29.5	217.7	-51.7
13.8	214.4	-51.1
48.7	191.8	-43.6
11.6	255.7	-51.2
43.5	224.2	-52.3
17.4	227.5	-52.6
16.9	236.6	-52.9
16.9	236.2	-52.8
22.8	202.8	-47.9
22.9	135.8	12.9
16.8	215.2	-50.9
33.1	202.1	-47.5
16.9	238	-52.7
18.9	237.4	-52.6
102.2	166	-24.1
18.5	294.8	-34.1
29.6	204.2	-47.9
12.9	251.5	-51.4
19.7	215.1	-50.4
18.2	209.8	-49.2
37.3	132.5	17.1
32.2	216.8	-50.6
22.8	210.4	-49.3
109.6	278.5	-43.7
15.8	235.9	-52
47.7	191.8	-42.3
51.3	192.4	-42.5
3.9	138.2	10.6
43.2	220.8	-50.8
75.3	239.8	-51.8
18.1	282.8	-41.4
21.2	241.7	-51.7
18.9	241.7	-51.7
28.5	214.8	-49.5
20.3	137	12.2
17.1	207.6	-47.8
58.7	211.3	-48.6
17	257.6	-49.6
19.9	223.3	-50.5
15.5	286.3	-39.2
9.3	241.5	-50.9
25.3	297.8	-31.4
12.4	233.6	-50.8
12.5	255.4	-49.4
18	257.5	-48.9
18.4	239.1	-50.4
15.7	237.5	-50.4
19.6	214.1	-47.8
8.9	247.5	-49.8
93.2	212	-46.7
46.7	221.4	-48.6
11.3	253.2	-48.9
12.2	257.2	-48.2
16.6	250.5	-49
24.5	252.6	-48.7
9.4	252.6	-48.6
15.5	281.4	-40.7
4.4	139.8	10.7
68.6	273.8	-43.7
15.2	281.5	-40.6
45.7	221.4	-47.8
57.2	246.6	-48.7
55.7	274.9	-43
10.3	248.8	-48.2
9.5	248.7	-48.2
18.4	264.1	-45.9
10.4	193.1	-37.6
20.8	211.7	-44.4
7.8	216.3	-45.3
13.4	265.6	-45.1
22.4	211.1	-43.9
57.1	228.6	-47.1
16.2	138.5	13.1
24	211.2	-43.7
40.9	216.3	-44.9
11	255.1	-46.7
56.6	256.3	-46.5
43	192.7	-36
16.5	251.7	-47
13.4	266.4	-44.4
40.4	220	-45.2
13.4	266.9	-44.2
73.4	168.7	-17.7
13	233.1	-46.6
13.6	233.2	-46.6
13.4	268.4	-43.5
15.2	231.5	-46.1
13.4	266.1	-43.8
13.4	265.4	-43.8
13.4	265.6	-43.7
24.3	271.4	-42.3
13.7	274.5	-41.2
17.8	257.9	-44.8
19.7	265.7	-43.4
7.6	264.3	-43.4
60.8	250.7	-45.1
9.9	218.6	-42.3
13.4	266.9	-42.6
14.5	275.3	-40.4
58.6	244.4	-44.8
36.6	135.2	17.8
106.8	192.8	-30.7
13.4	264.1	-42.3
28.2	254.3	-43.4
41.8	254.3	-43.4
43.3	225.6	-41.8
43.2	225.8	-41.7
91.3	247.3	-43.4
44.4	195.4	-31
32.3	194.5	-30.5
32.3	194.5	-30.5
1.6	143.7	11.2
12.6	263.1	-41.9
13.4	263.3	-41.8
48	200.4	-33.2
48	200.4	-33.2
48	200.4	-33.2
1.5	144.7	10.5
21.8	256.8	-42.6
52.3	248.7	-42.9
3	138.4	16
60.9	215.9	-38.6
50.9	137.4	17
14.2	220.1	-39.2
34.3	196.2	-29.7
14.1	260	-41.5
38.3	199.4	-31.2
55.6	281.2	-36.9
43.2	206	-33.9
98.4	275.2	-38.5
35.1	223.1	-39
23.9	261	-41
56.8	289.7	-33.7
65.6	189.9	-25.1
75.1	273.8	-38.6
8.9	199.6	-30
77.8	203.9	-32
19.1	218.9	-37.2
22	220.4	-37.6
31.4	205.1	-32.2
66	245.7	-40.8
27.7	135.8	19
14.5	268.8	-39
33.7	199.7	-28.8
29.3	215.6	-35.3
13.3	266.4	-39.3
17.9	135.2	19.6
87.5	273.4	-38
26.1	136.6	18.8
54.3	225.1	-37.4
12.3	269.4	-38.5
8.2	197.5	-26.9
17	230.1	-38.1
64.5	238.8	-39.2
11.1	233.6	-38.6
32.7	271.6	-37.8
27.5	200.7	-27.7
55.9	204.4	-29.4
17.9	235.2	-38.4
28	229.5	-37.4
17.4	269.2	-38
16	225.5	-36.3
6	261.1	-38.7
27.7	197	-25
54.9	211	-31.4
15.9	272.9	-37.2
72.4	222.8	-35.1
83.6	233.7	-37.4
20.4	264.7	-38.2
78.1	215	-32.4
82.4	196	-23.8
62.6	229.7	-36.4
52.7	209.5	-30.2
33.7	203.7	-27.6
25.5	134	21.1
14.4	142.6	15.5
86.3	192.6	-21.1
77.5	192.8	-21.2
73.6	200	-25.1
51.7	273.4	-36.6
68.5	219.1	-33
34.1	207	-28.3
7.8	227	-35
33.6	273.3	-36.3
57.4	221.5	-33.1
14.7	280.8	-34.8
41.3	207.8	-28
89.3	232.4	-35.6
57.2	199.5	-23.9
10.6	270.6	-36.6
18.7	185.2	-15
108.5	193.7	-20.4
40.7	273.6	-35.9
68	217.3	-31.1
39.3	198.3	-22.6
51	234.2	-35.4
10.9	241.7	-36.5
27.2	211.9	-28.8
7.4	234.4	-35.1
71.6	218.1	-30.8
44.2	218	-30.8
12.3	268.8	-36.3
81	196.6	-21
10.8	241.2	-35.9
16.7	272.8	-35.7
24.9	216.8	-30.1
11.1	242.2	-35.9
61	270.8	-35.8
33.6	209.7	-26.9
11.6	240.6	-35.3
10.8	234.3	-34.1
35.8	203.4	-23.5
29.4	210	-26.5
24.1	215.6	-28.6
10.2	236	-34.2
23.5	216.6	-28.9
31.2	265.8	-35.8
60.2	244.2	-35.3
97.4	223.8	-31
32.5	211.6	-26.4
87.6	195.3	-18.2
4.5	148.5	13.7
52.7	261.3	-35.6
21.1	233.3	-33
100	195.5	-18
98.8	194.9	-17.5
16.6	241.1	-34.1
122.8	195.6	-17.6
15.1	274.9	-34.3
95.5	195.5	-17.3
43.4	217	-27.6
11.4	156.4	9
55.7	299.2	-28.5
22.2	223.5	-29.5
14.2	235.4	-32.4
130.7	196.7	-17.3
50.5	196.1	-16.9
15.2	241.1	-33.2
26.8	226.3	-29.6
28.6	213.5	-24.9
30.7	213.5	-24.9
0.1	280.5	-32.9
39.2	219.5	-26.9
6.6	198.6	-16.9
43.7	252.9	-33.7
12.1	273.3	-33.4
26.7	218.8	-25.5
54.7	246.7	-32.5
57.3	285	-31.5
22.3	226.4	-27.2
38.9	211.1	-21.2
39.3	217.2	-23.7
39.4	241	-30.7
17.6	225.3	-26.5
21.1	139.3	20.8
70.5	213.4	-21.5
50.3	258	-32.5
14.3	259.5	-32.4
57	226.1	-25.9
12.1	267.1	-32.1
15.8	240.7	-29
46.9	222.3	-23.4
12.1	273.8	-31.8
17.6	227.1	-25
11.8	260.2	-31.4
22.9	222.8	-23.1
36	223.5	-23.2
13.3	259.5	-30.9
38.1	223.3	-22.4
10.2	239.5	-27.4
10.1	258.9	-30.7
37.1	224.6	-22
10.7	219.8	-19.9
43.2	261.3	-30.3
37.5	244.1	-27.6
39.4	267.7	-30.6
26.1	222.9	-20.8
36.2	223	-20.7
45.3	288.3	-29.5
10.3	203.4	-10.8
41.2	228.2	-22
15.6	138.4	22.8
43.8	225.7	-20.5
26.2	231.1	-22.3
